replicate,seed,branch_separation,switching_rate,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_transitions,state_accuracy,adjusted_rand_index,transition_precision,transition_recall,transition_f1,condition_index
18,707794406,0.5,0.05,0.35,0.0,40,40,0,0.8,0.0,0.0,,,113
19,2130278074,0.5,0.05,0.35,0.0,40,40,0,0.925,0.0,0.0,,,113
20,1669967514,0.5,0.05,0.35,0.0,40,40,0,0.975,0.0,0.0,,,113
21,215315785,0.5,0.05,0.35,0.0,40,40,0,0.875,0.0,0.0,,,113
22,435131961,0.5,0.05,0.35,0.0,40,40,0,0.375,0.0,0.0,,,113
23,1021257799,0.5,0.05,0.35,0.0,40,40,1,0.45,-0.011792452830188748,0.0,0.0,0.0,113
24,1650912685,0.5,0.05,0.35,0.0,40,40,0,0.85,0.0,0.0,,,113
25,1246005725,0.5,0.05,0.35,0.0,40,40,0,0.7,0.0,0.0,,,113
26,980525521,0.5,0.05,0.35,0.0,40,40,0,0.7,0.0,0.0,,,113
27,449720607,0.5,0.05,0.35,0.0,40,40,0,0.75,0.0,0.0,,,113
28,777426351,0.5,0.05,0.35,0.0,40,40,1,0.9,0.6308566019876952,0.0,0.0,0.0,113
29,992104546,0.5,0.05,0.35,0.0,40,40,0,0.725,0.0,0.0,,,113
30,173690134,0.5,0.05,0.35,0.0,40,40,0,0.625,0.0,0.0,,,113
31,1309097399,0.5,0.05,0.35,0.0,40,40,0,0.975,0.0,0.0,,,113
32,1864927575,0.5,0.05,0.35,0.0,40,40,1,0.875,0.5512643496784883,0.0,0.0,0.0,113
33,1162458660,0.5,0.05,0.35,0.0,40,40,0,0.975,0.0,0.0,,,113
34,468008994,0.5,0.05,0.35,0.0,40,40,0,0.8,0.0,0.0,,,113
35,1824234054,0.5,0.05,0.35,0.0,40,40,0,0.625,0.0,0.0,,,113
36,1945719067,0.5,0.05,0.35,0.0,40,40,0,0.675,0.0,0.0,,,113
37,569311810,0.5,0.05,0.35,0.0,40,40,0,0.95,0.0,0.0,,,113
38,1967039585,0.5,0.05,0.35,0.0,40,40,3,0.575,-0.046530780317068074,0.1,0.3333333333333333,0.15384615384615383,113
39,1318143771,0.5,0.05,0.35,0.0,40,40,0,0.75,0.0,0.0,,,113
40,1023573059,0.5,0.05,0.35,0.0,40,40,0,1.0,1.0,,,,113
41,614647022,0.5,0.05,0.35,0.0,40,40,0,1.0,1.0,,,,113
42,582218513,0.5,0.05,0.35,0.0,40,40,0,1.0,1.0,,,,113
43,714115167,0.5,0.05,0.35,0.0,40,40,0,0.975,0.0,0.0,,,113
44,957350548,0.5,0.05,0.35,0.0,40,40,0,0.525,0.0,0.0,,,113
45,1735708180,0.5,0.05,0.35,0.0,40,40,0,0.75,0.0,0.0,,,113
46,1455715482,0.5,0.05,0.35,0.0,40,40,0,0.9,0.0,0.0,,,113
47,92609709,0.5,0.05,0.35,0.0,40,40,0,1.0,1.0,,,,113
48,1472480536,0.5,0.05,0.35,0.0,40,40,1,0.8,0.07331606938991433,0.14285714285714285,1.0,0.25,113
49,1995778982,0.5,0.05,0.35,0.0,40,40,0,0.7,0.0,0.0,,,113
0,716644458,0.5,0.05,0.35,0.1,20,20,0,0.7,0.0,0.0,,,114
1,1000677674,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
2,430408968,0.5,0.05,0.35,0.1,20,20,0,0.95,0.0,0.0,,,114
3,844636279,0.5,0.05,0.35,0.1,20,20,0,0.8,0.0,0.0,,,114
4,975322196,0.5,0.05,0.35,0.1,20,20,0,0.4,0.0,0.0,,,114
5,1009543813,0.5,0.05,0.35,0.1,20,20,0,0.75,0.0,0.0,,,114
6,2026990721,0.5,0.05,0.35,0.1,20,20,0,0.9,0.0,0.0,,,114
7,1224163384,0.5,0.05,0.35,0.1,20,20,1,0.7,0.010416666666666761,0.0,0.0,0.0,114
8,1954810853,0.5,0.05,0.35,0.1,20,20,0,0.7,0.0,0.0,,,114
9,2122307319,0.5,0.05,0.35,0.1,20,20,0,0.45,0.0,0.0,,,114
10,1275127362,0.5,0.05,0.35,0.1,20,20,0,0.95,0.0,0.0,,,114
11,1511078366,0.5,0.05,0.35,0.1,20,20,0,0.5,0.0,0.0,,,114
12,1194201847,0.5,0.05,0.35,0.1,20,20,0,0.75,0.0,0.0,,,114
13,50401509,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
14,1320193626,0.5,0.05,0.35,0.1,20,20,0,0.85,0.0,0.0,,,114
15,1825669110,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
16,1772936094,0.5,0.05,0.35,0.1,20,20,0,0.75,0.0,0.0,,,114
17,2136949173,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
18,1881561774,0.5,0.05,0.35,0.1,20,20,0,0.7,0.0,0.0,,,114
19,1084384806,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
20,2015372948,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
21,1882228897,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
22,1366442800,0.5,0.05,0.35,0.1,20,20,0,0.55,0.0,0.0,,,114
23,885222947,0.5,0.05,0.35,0.1,20,20,0,0.8,0.0,0.0,,,114
24,1784147314,0.5,0.05,0.35,0.1,20,20,0,0.8,0.0,0.0,,,114
25,1166932719,0.5,0.05,0.35,0.1,20,20,1,0.85,0.4657624875951042,0.14285714285714285,1.0,0.25,114
26,936092721,0.5,0.05,0.35,0.1,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,114
27,1253858807,0.5,0.05,0.35,0.1,20,20,0,0.85,0.0,0.0,,,114
28,612655290,0.5,0.05,0.35,0.1,20,20,0,0.95,0.0,0.0,,,114
29,2091599115,0.5,0.05,0.35,0.1,20,20,1,0.8,0.3322350356946732,0.0,0.0,0.0,114
30,991738897,0.5,0.05,0.35,0.1,20,20,1,0.55,-0.06814310051107336,0.0,0.0,0.0,114
31,1570941488,0.5,0.05,0.35,0.1,20,20,1,0.65,0.050104384133611804,0.09090909090909091,1.0,0.16666666666666669,114
32,1752135276,0.5,0.05,0.35,0.1,20,20,0,0.75,0.0,0.0,,,114
33,1694879456,0.5,0.05,0.35,0.1,20,20,0,0.65,0.0,0.0,,,114
34,331040697,0.5,0.05,0.35,0.1,20,20,1,0.45,-0.10115911485774516,0.0,0.0,0.0,114
35,1479046279,0.5,0.05,0.35,0.1,20,20,0,0.9,0.0,0.0,,,114
36,101022832,0.5,0.05,0.35,0.1,20,20,1,0.65,-0.01217656012176576,0.2,1.0,0.33333333333333337,114
37,1105272483,0.5,0.05,0.35,0.1,20,20,0,0.75,0.0,0.0,,,114
38,228173425,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
39,109390532,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
40,673578211,0.5,0.05,0.35,0.1,20,20,0,0.8,0.0,0.0,,,114
41,1551528484,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
42,477500753,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
43,2071385728,0.5,0.05,0.35,0.1,20,20,0,0.8,0.0,0.0,,,114
44,2026320727,0.5,0.05,0.35,0.1,20,20,0,0.85,0.0,0.0,,,114
45,1157521216,0.5,0.05,0.35,0.1,20,20,0,0.55,0.0,0.0,,,114
46,1884580859,0.5,0.05,0.35,0.1,20,20,0,0.7,0.0,0.0,,,114
47,1601666903,0.5,0.05,0.35,0.1,20,20,1,0.5,-0.05076872027430601,0.0,0.0,0.0,114
48,1034327015,0.5,0.05,0.35,0.1,20,20,0,1.0,1.0,,,,114
49,346539247,0.5,0.05,0.35,0.1,20,20,0,0.95,0.0,0.0,,,114
0,2021322423,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
1,225392780,0.5,0.05,0.35,0.1,40,40,0,0.8,0.0,0.0,,,115
2,1184139499,0.5,0.05,0.35,0.1,40,40,1,0.55,-0.03155996393146986,0.0,0.0,0.0,115
3,1302598882,0.5,0.05,0.35,0.1,40,40,0,0.675,0.0,0.0,,,115
4,1941475592,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
5,1511149464,0.5,0.05,0.35,0.1,40,40,0,0.95,0.0,0.0,,,115
6,1509209548,0.5,0.05,0.35,0.1,40,40,0,0.55,0.0,0.0,,,115
7,350252084,0.5,0.05,0.35,0.1,40,40,0,0.75,0.0,0.0,,,115
8,866942517,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
9,1988880258,0.5,0.05,0.35,0.1,40,40,0,0.875,0.0,0.0,,,115
10,449999572,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
11,799415920,0.5,0.05,0.35,0.1,40,40,0,0.85,0.0,0.0,,,115
12,434503040,0.5,0.05,0.35,0.1,40,40,0,0.45,0.0,0.0,,,115
13,1653852829,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
14,146493192,0.5,0.05,0.35,0.1,40,40,1,0.8,0.3463359063500481,0.0,0.0,0.0,115
15,1854185944,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
16,1315275437,0.5,0.05,0.35,0.1,40,40,2,0.825,-0.0793616562432607,0.0,0.0,0.0,115
17,252830677,0.5,0.05,0.35,0.1,40,40,0,0.95,0.0,0.0,,,115
18,1330272929,0.5,0.05,0.35,0.1,40,40,1,0.6,0.0277534326614081,0.0,0.0,0.0,115
19,1789203439,0.5,0.05,0.35,0.1,40,40,0,0.525,0.0,0.0,,,115
20,943240387,0.5,0.05,0.35,0.1,40,40,0,0.9,0.0,0.0,,,115
21,1965983175,0.5,0.05,0.35,0.1,40,40,0,0.95,0.0,0.0,,,115
22,2109387251,0.5,0.05,0.35,0.1,40,40,0,0.9,0.0,0.0,,,115
23,503892336,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
24,1397904847,0.5,0.05,0.35,0.1,40,40,0,0.725,0.0,0.0,,,115
25,285836444,0.5,0.05,0.35,0.1,40,40,0,0.875,0.0,0.0,,,115
26,1392815643,0.5,0.05,0.35,0.1,40,40,0,0.8,0.0,0.0,,,115
27,749590316,0.5,0.05,0.35,0.1,40,40,0,0.775,0.0,0.0,,,115
28,1300181487,0.5,0.05,0.35,0.1,40,40,1,0.85,0.3229166666666666,0.125,1.0,0.2222222222222222,115
29,890116977,0.5,0.05,0.35,0.1,40,40,3,0.4,0.0,0.0,0.0,0.0,115
30,1454494893,0.5,0.05,0.35,0.1,40,40,0,0.6,0.0,0.0,,,115
31,1793951951,0.5,0.05,0.35,0.1,40,40,1,0.7,0.13825757575757572,0.0,0.0,0.0,115
32,2051029514,0.5,0.05,0.35,0.1,40,40,0,0.775,0.0,0.0,,,115
33,1359926101,0.5,0.05,0.35,0.1,40,40,0,0.9,0.0,0.0,,,115
34,1637040008,0.5,0.05,0.35,0.1,40,40,0,0.975,0.0,0.0,,,115
35,1961196707,0.5,0.05,0.35,0.1,40,40,0,0.85,0.0,0.0,,,115
36,11906045,0.5,0.05,0.35,0.1,40,40,0,0.925,0.0,0.0,,,115
37,1844465955,0.5,0.05,0.35,0.1,40,40,0,0.8,0.0,0.0,,,115
38,1636613382,0.5,0.05,0.35,0.1,40,40,0,0.975,0.0,0.0,,,115
39,1793200835,0.5,0.05,0.35,0.1,40,40,0,0.675,0.0,0.0,,,115
40,1323097609,0.5,0.05,0.35,0.1,40,40,0,0.7,0.0,0.0,,,115
41,1268649203,0.5,0.05,0.35,0.1,40,40,1,0.6,0.016412822887316953,0.0,0.0,0.0,115
42,60750163,0.5,0.05,0.35,0.1,40,40,0,0.9,0.0,0.0,,,115
43,1708810069,0.5,0.05,0.35,0.1,40,40,0,0.825,0.0,0.0,,,115
44,1188082067,0.5,0.05,0.35,0.1,40,40,0,0.875,0.0,0.0,,,115
45,209045374,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
46,305378243,0.5,0.05,0.35,0.1,40,40,0,1.0,1.0,,,,115
47,878374201,0.5,0.05,0.35,0.1,40,40,0,0.5,0.0,0.0,,,115
48,1645190489,0.5,0.05,0.35,0.1,40,40,0,0.75,0.0,0.0,,,115
49,1909871906,0.5,0.05,0.35,0.1,40,40,2,0.65,0.06334125098970711,0.0,0.0,0.0,115
0,420398212,0.5,0.05,0.35,0.25,20,20,0,0.4,0.0,0.0,,,116
1,414212848,0.5,0.05,0.35,0.25,20,20,0,0.85,0.0,0.0,,,116
2,1128022845,0.5,0.05,0.35,0.25,20,20,0,0.75,0.0,0.0,,,116
3,1248549203,0.5,0.05,0.35,0.25,20,20,0,0.85,0.0,0.0,,,116
4,1390472823,0.5,0.05,0.35,0.25,20,20,0,1.0,1.0,,,,116
5,2033704634,0.5,0.05,0.35,0.25,20,20,0,0.75,0.0,0.0,,,116
6,112667670,0.5,0.05,0.35,0.25,20,20,1,0.5,-0.05450105450105443,0.0,0.0,0.0,116
7,1551880567,0.5,0.05,0.35,0.25,20,20,0,0.6,0.0,0.0,,,116
8,1256982614,0.5,0.05,0.35,0.25,20,20,1,0.35,-0.01217656012176576,0.0,0.0,0.0,116
9,188926608,0.5,0.05,0.35,0.25,20,20,0,0.9,0.0,0.0,,,116
10,1991854625,0.5,0.05,0.35,0.25,20,20,0,0.45,0.0,0.0,,,116
11,446092116,0.5,0.05,0.35,0.25,20,20,1,0.65,0.06489994591671182,0.3333333333333333,1.0,0.5,116
12,2122253441,0.5,0.05,0.35,0.25,20,20,0,0.65,0.0,0.0,,,116
13,1202478676,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
14,2053100276,0.5,0.05,0.35,0.25,20,20,0,0.7,0.0,0.0,,,116
15,1641994562,0.5,0.05,0.35,0.25,20,20,2,0.65,0.042529626758223485,0.0,0.0,0.0,116
16,2028781144,0.5,0.05,0.35,0.25,20,20,0,0.65,0.0,0.0,,,116
17,1864436876,0.5,0.05,0.35,0.25,20,20,0,0.85,0.0,0.0,,,116
18,708595590,0.5,0.05,0.35,0.25,20,20,0,0.45,0.0,0.0,,,116
19,2001338556,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
20,1977319122,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
21,1591765933,0.5,0.05,0.35,0.25,20,20,1,0.55,-0.03980099502487556,0.16666666666666666,1.0,0.2857142857142857,116
22,581208032,0.5,0.05,0.35,0.25,20,20,0,0.95,0.0,0.0,,,116
23,15207346,0.5,0.05,0.35,0.25,20,20,0,0.65,0.0,0.0,,,116
24,1229336377,0.5,0.05,0.35,0.25,20,20,0,0.7,0.0,0.0,,,116
25,1976905250,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
26,1581351339,0.5,0.05,0.35,0.25,20,20,0,0.85,0.0,0.0,,,116
27,1883226406,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
28,1377385656,0.5,0.05,0.35,0.25,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,116
29,628070223,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
30,1806042262,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
31,334678708,0.5,0.05,0.35,0.25,20,20,0,0.6,0.0,0.0,,,116
32,1132251670,0.5,0.05,0.35,0.25,20,20,0,0.95,0.0,0.0,,,116
33,835805214,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
34,434998435,0.5,0.05,0.35,0.25,20,20,0,0.55,0.0,0.0,,,116
35,355512064,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
36,536553779,0.5,0.05,0.35,0.25,20,20,0,0.7,0.0,0.0,,,116
37,516754475,0.5,0.05,0.35,0.25,20,20,1,0.55,-0.047210778309765014,0.125,1.0,0.2222222222222222,116
38,1283889082,0.5,0.05,0.35,0.25,20,20,1,0.55,-0.06814310051107336,0.0,0.0,0.0,116
39,1434172621,0.5,0.05,0.35,0.25,20,20,0,0.45,0.0,0.0,,,116
40,205808221,0.5,0.05,0.35,0.25,20,20,1,0.6,-0.024258760107816673,0.1,1.0,0.18181818181818182,116
41,1234204512,0.5,0.05,0.35,0.25,20,20,0,0.5,0.0,0.0,,,116
42,812284281,0.5,0.05,0.35,0.25,20,20,1,0.6,-0.003963011889035661,0.0,0.0,0.0,116
43,247281147,0.5,0.05,0.35,0.25,20,20,0,0.55,0.0,0.0,,,116
44,1501131454,0.5,0.05,0.35,0.25,20,20,0,1.0,1.0,,,,116
45,1553292905,0.5,0.05,0.35,0.25,20,20,0,0.95,0.0,0.0,,,116
46,1993243266,0.5,0.05,0.35,0.25,20,20,0,0.9,0.0,0.0,,,116
47,731206189,0.5,0.05,0.35,0.25,20,20,0,0.8,0.0,0.0,,,116
48,1187652446,0.5,0.05,0.35,0.25,20,20,0,0.85,0.0,0.0,,,116
49,1789978076,0.5,0.05,0.35,0.25,20,20,0,0.9,0.0,0.0,,,116
0,1558697324,0.5,0.05,0.35,0.25,40,40,0,0.7,0.0,0.0,,,117
1,1562335220,0.5,0.05,0.35,0.25,40,40,0,0.95,0.0,0.0,,,117
2,366219755,0.5,0.05,0.35,0.25,40,40,0,0.825,0.0,0.0,,,117
3,1581381672,0.5,0.05,0.35,0.25,40,40,0,0.925,0.0,0.0,,,117
4,1040780753,0.5,0.05,0.35,0.25,40,40,0,0.9,0.0,0.0,,,117
5,1431433319,0.5,0.05,0.35,0.25,40,40,1,0.65,0.026998128842555525,0.0,0.0,0.0,117
6,1450118083,0.5,0.05,0.35,0.25,40,40,0,0.825,0.0,0.0,,,117
7,854742644,0.5,0.05,0.35,0.25,40,40,0,0.875,0.0,0.0,,,117
8,770673619,0.5,0.05,0.35,0.25,40,40,0,0.625,0.0,0.0,,,117
9,1331013548,0.5,0.05,0.35,0.25,40,40,0,0.925,0.0,0.0,,,117
10,1613963139,0.5,0.05,0.35,0.25,40,40,1,0.65,-0.07308887225888368,0.0,0.0,0.0,117
11,1190101408,0.5,0.05,0.35,0.25,40,40,0,0.625,0.0,0.0,,,117
12,1629202643,0.5,0.05,0.35,0.25,40,40,0,0.55,0.0,0.0,,,117
13,2012910297,0.5,0.05,0.35,0.25,40,40,0,0.525,0.0,0.0,,,117
14,113439015,0.5,0.05,0.35,0.25,40,40,0,0.875,0.0,0.0,,,117
15,676779575,0.5,0.05,0.35,0.25,40,40,0,0.35,0.0,0.0,,,117
16,160443179,0.5,0.05,0.35,0.25,40,40,0,0.8,0.0,0.0,,,117
17,1131930438,0.5,0.05,0.35,0.25,40,40,0,0.825,0.0,0.0,,,117
18,425501795,0.5,0.05,0.35,0.25,40,40,0,0.725,0.0,0.0,,,117
19,131390993,0.5,0.05,0.35,0.25,40,40,0,0.775,0.0,0.0,,,117
20,402420357,0.5,0.05,0.35,0.25,40,40,0,0.825,0.0,0.0,,,117
21,405378200,0.5,0.05,0.35,0.25,40,40,0,0.775,0.0,0.0,,,117
22,1083128915,0.5,0.05,0.35,0.25,40,40,1,0.65,0.02569593147751612,0.07692307692307693,1.0,0.14285714285714288,117
23,1450430878,0.5,0.05,0.35,0.25,40,40,0,0.9,0.0,0.0,,,117
24,500099049,0.5,0.05,0.35,0.25,40,40,0,0.7,0.0,0.0,,,117
25,1706843059,0.5,0.05,0.35,0.25,40,40,1,0.6,-0.03379721669980123,0.0625,1.0,0.11764705882352941,117
26,956943776,0.5,0.05,0.35,0.25,40,40,0,0.7,0.0,0.0,,,117
27,200313277,0.5,0.05,0.35,0.25,40,40,1,0.8,0.31569099171344567,0.0,0.0,0.0,117
28,1029442748,0.5,0.05,0.35,0.25,40,40,0,0.95,0.0,0.0,,,117
29,649925361,0.5,0.05,0.35,0.25,40,40,1,0.775,0.0970873786407767,0.0,0.0,0.0,117
30,1367591633,0.5,0.05,0.35,0.25,40,40,1,0.5,-0.03600103600103594,0.0,0.0,0.0,117
31,1012932299,0.5,0.05,0.35,0.25,40,40,0,0.85,0.0,0.0,,,117
32,350135441,0.5,0.05,0.35,0.25,40,40,0,0.425,0.0,0.0,,,117
33,1541872208,0.5,0.05,0.35,0.25,40,40,0,0.425,0.0,0.0,,,117
34,1437053355,0.5,0.05,0.35,0.25,40,40,0,0.725,0.0,0.0,,,117
35,19211886,0.5,0.05,0.35,0.25,40,40,0,0.95,0.0,0.0,,,117
36,77357881,0.5,0.05,0.35,0.25,40,40,0,0.875,0.0,0.0,,,117
37,1191889834,0.5,0.05,0.35,0.25,40,40,0,0.8,0.0,0.0,,,117
38,2069114436,0.5,0.05,0.35,0.25,40,40,0,0.925,0.0,0.0,,,117
39,1297583052,0.5,0.05,0.35,0.25,40,40,0,0.9,0.0,0.0,,,117
40,1955154617,0.5,0.05,0.35,0.25,40,40,1,0.8,0.11754567390554987,0.0,0.0,0.0,117
41,1753528753,0.5,0.05,0.35,0.25,40,40,0,0.7,0.0,0.0,,,117
42,1992267180,0.5,0.05,0.35,0.25,40,40,0,0.8,0.0,0.0,,,117
43,1869594249,0.5,0.05,0.35,0.25,40,40,0,0.7,0.0,0.0,,,117
44,1681340689,0.5,0.05,0.35,0.25,40,40,0,0.9,0.0,0.0,,,117
45,1114257098,0.5,0.05,0.35,0.25,40,40,0,0.525,0.0,0.0,,,117
46,313863989,0.5,0.05,0.35,0.25,40,40,0,0.8,0.0,0.0,,,117
47,1565610319,0.5,0.05,0.35,0.25,40,40,0,0.75,0.0,0.0,,,117
48,1580567898,0.5,0.05,0.35,0.25,40,40,0,0.85,0.0,0.0,,,117
49,2025199096,0.5,0.05,0.35,0.25,40,40,0,0.825,0.0,0.0,,,117
0,485014355,0.5,0.05,0.35,0.5,20,20,1,0.55,-0.0306849315068493,0.1,1.0,0.18181818181818182,118
1,1852699712,0.5,0.05,0.35,0.5,20,20,0,0.8,0.0,0.0,,,118
2,581828977,0.5,0.05,0.35,0.5,20,20,1,0.6,-0.003963011889035661,0.0,0.0,0.0,118
3,1505187523,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
4,1977558395,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
5,1206046004,0.5,0.05,0.35,0.5,20,20,0,0.65,0.0,0.0,,,118
6,599260257,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
7,1671826173,0.5,0.05,0.35,0.5,20,20,0,0.45,0.0,0.0,,,118
8,351209738,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
9,1924838579,0.5,0.05,0.35,0.5,20,20,0,0.8,0.0,0.0,,,118
10,311580560,0.5,0.05,0.35,0.5,20,20,0,0.9,0.0,0.0,,,118
11,630216180,0.5,0.05,0.35,0.5,20,20,0,0.8,0.0,0.0,,,118
12,1984377794,0.5,0.05,0.35,0.5,20,20,0,0.6,0.0,0.0,,,118
13,1683936716,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
14,676707146,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
15,499888123,0.5,0.05,0.35,0.5,20,20,1,0.7,0.11421911421911428,0.0,0.0,0.0,118
16,824018519,0.5,0.05,0.35,0.5,20,20,0,0.65,0.0,0.0,,,118
17,1393070430,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
18,838154190,0.5,0.05,0.35,0.5,20,20,0,0.65,0.0,0.0,,,118
19,304217453,0.5,0.05,0.35,0.5,20,20,0,0.55,0.0,0.0,,,118
20,1250383781,0.5,0.05,0.35,0.5,20,20,0,0.6,0.0,0.0,,,118
21,1091845872,0.5,0.05,0.35,0.5,20,20,0,0.55,0.0,0.0,,,118
22,995108837,0.5,0.05,0.35,0.5,20,20,1,0.6,0.006535947712418339,0.0,0.0,0.0,118
23,1389610113,0.5,0.05,0.35,0.5,20,20,0,0.65,0.0,0.0,,,118
24,286440707,0.5,0.05,0.35,0.5,20,20,0,0.85,0.0,0.0,,,118
25,97281643,0.5,0.05,0.35,0.5,20,20,0,0.55,0.0,0.0,,,118
26,83436554,0.5,0.05,0.35,0.5,20,20,1,0.75,0.20665850128048105,0.0,0.0,0.0,118
27,1596853002,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
28,870565139,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
29,485572917,0.5,0.05,0.35,0.5,20,20,1,0.55,-0.027981200131161812,0.1111111111111111,1.0,0.19999999999999998,118
30,659771106,0.5,0.05,0.35,0.5,20,20,0,0.5,0.0,0.0,,,118
31,527408665,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
32,1313409870,0.5,0.05,0.35,0.5,20,20,1,0.6,-0.04575163398692798,0.2,1.0,0.33333333333333337,118
33,711534468,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
34,162985320,0.5,0.05,0.35,0.5,20,20,1,0.6,-0.007067137809187302,0.1111111111111111,1.0,0.19999999999999998,118
35,286940874,0.5,0.05,0.35,0.5,20,20,1,0.75,0.1522903033908389,0.0,0.0,0.0,118
36,1137855181,0.5,0.05,0.35,0.5,20,20,0,0.5,0.0,0.0,,,118
37,1223708947,0.5,0.05,0.35,0.5,20,20,1,0.65,-0.05568445475638065,0.0,0.0,0.0,118
38,1877743463,0.5,0.05,0.35,0.5,20,20,0,0.55,0.0,0.0,,,118
39,1391946156,0.5,0.05,0.35,0.5,20,20,0,0.75,0.0,0.0,,,118
40,646857341,0.5,0.05,0.35,0.5,20,20,0,0.9,0.0,0.0,,,118
41,313685397,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
42,1328066144,0.5,0.05,0.35,0.5,20,20,1,0.65,0.03741231488698367,0.0,0.0,0.0,118
43,962809020,0.5,0.05,0.35,0.5,20,20,1,0.65,0.039977790116601825,0.0,0.0,0.0,118
44,176664789,0.5,0.05,0.35,0.5,20,20,0,0.55,0.0,0.0,,,118
45,758568820,0.5,0.05,0.35,0.5,20,20,0,0.6,0.0,0.0,,,118
46,1899370897,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
47,945019352,0.5,0.05,0.35,0.5,20,20,0,0.7,0.0,0.0,,,118
48,1927180044,0.5,0.05,0.35,0.5,20,20,0,0.95,0.0,0.0,,,118
49,670991867,0.5,0.05,0.35,0.5,20,20,0,0.95,0.0,0.0,,,118
0,1175744299,0.5,0.05,0.35,0.5,40,40,0,0.85,0.0,0.0,,,119
1,1328361251,0.5,0.05,0.35,0.5,40,40,0,0.8,0.0,0.0,,,119
2,1114107999,0.5,0.05,0.35,0.5,40,40,0,0.4,0.0,0.0,,,119
3,480717189,0.5,0.05,0.35,0.5,40,40,0,0.65,0.0,0.0,,,119
4,192225033,0.5,0.05,0.35,0.5,40,40,1,0.55,-0.002629272567922897,0.07142857142857142,1.0,0.13333333333333333,119
5,1629425065,0.5,0.05,0.35,0.5,40,40,0,0.725,0.0,0.0,,,119
6,412802831,0.5,0.05,0.35,0.5,40,40,0,0.725,0.0,0.0,,,119
7,172081487,0.5,0.05,0.35,0.5,40,40,0,0.4,0.0,0.0,,,119
8,77086959,0.5,0.05,0.35,0.5,40,40,0,0.625,0.0,0.0,,,119
9,1040382711,0.5,0.05,0.35,0.5,40,40,0,0.8,0.0,0.0,,,119
10,818154066,0.5,0.05,0.35,0.5,40,40,0,0.625,0.0,0.0,,,119
11,1511380071,0.5,0.05,0.35,0.5,40,40,1,0.575,0.005867396831605601,0.041666666666666664,1.0,0.07999999999999999,119
12,1440119796,0.5,0.05,0.35,0.5,40,40,0,0.525,0.0,0.0,,,119
13,561479374,0.5,0.05,0.35,0.5,40,40,1,0.8,0.23176361957525404,0.07142857142857142,1.0,0.13333333333333333,119
