replicate,seed,jump_rate,jump_scale,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_jumps,n_detected_jumps,tp,fp,tn,fn,precision,recall,false_positive_rate,f1,condition_index
1,94939174,0.1,0.9,0.2,0.1,40,40,1,4,1,3,35,0,0.25,1.0,0.07894736842105263,0.4,45
2,1007673969,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
3,1223809525,0.1,0.9,0.2,0.1,40,40,1,6,1,5,33,0,0.16666666666666666,1.0,0.13157894736842105,0.2857142857142857,45
4,1873071234,0.1,0.9,0.2,0.1,40,40,0,12,0,12,27,0,0.0,,0.3076923076923077,,45
5,884869299,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
6,718005775,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
7,1485234729,0.1,0.9,0.2,0.1,40,40,1,6,0,6,32,1,0.0,0.0,0.15789473684210525,0.0,45
8,1039024597,0.1,0.9,0.2,0.1,40,40,0,3,0,3,36,0,0.0,,0.07692307692307693,,45
9,2065525348,0.1,0.9,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,45
10,1856706148,0.1,0.9,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,45
11,1728513751,0.1,0.9,0.2,0.1,40,40,2,10,2,8,29,0,0.2,1.0,0.21621621621621623,0.33333333333333337,45
12,1523586479,0.1,0.9,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,45
13,7838624,0.1,0.9,0.2,0.1,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,45
14,899957467,0.1,0.9,0.2,0.1,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,45
15,723149328,0.1,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,45
16,1513956700,0.1,0.9,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,45
17,1549507625,0.1,0.9,0.2,0.1,40,40,1,13,0,13,25,1,0.0,0.0,0.34210526315789475,0.0,45
18,1429501922,0.1,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,45
19,1080832128,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
20,1067575014,0.1,0.9,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,45
21,687958134,0.1,0.9,0.2,0.1,40,40,0,5,0,5,34,0,0.0,,0.1282051282051282,,45
22,1527788788,0.1,0.9,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,45
23,507379551,0.1,0.9,0.2,0.1,40,40,2,7,2,5,32,0,0.2857142857142857,1.0,0.13513513513513514,0.4444444444444445,45
24,576455053,0.1,0.9,0.2,0.1,40,40,0,4,0,4,35,0,0.0,,0.10256410256410256,,45
25,1609849530,0.1,0.9,0.2,0.1,40,40,1,5,1,4,34,0,0.2,1.0,0.10526315789473684,0.33333333333333337,45
26,971629702,0.1,0.9,0.2,0.1,40,40,0,4,0,4,35,0,0.0,,0.10256410256410256,,45
27,439199927,0.1,0.9,0.2,0.1,40,40,1,2,1,1,37,0,0.5,1.0,0.02631578947368421,0.6666666666666666,45
28,1741262253,0.1,0.9,0.2,0.1,40,40,3,10,3,7,29,0,0.3,1.0,0.19444444444444445,0.4615384615384615,45
29,1378912588,0.1,0.9,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,45
30,994252005,0.1,0.9,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,45
31,1070619146,0.1,0.9,0.2,0.1,40,40,1,7,0,7,31,1,0.0,0.0,0.18421052631578946,0.0,45
32,1256400961,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
33,284785549,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
34,1547682264,0.1,0.9,0.2,0.1,40,40,0,5,0,5,34,0,0.0,,0.1282051282051282,,45
35,2098236669,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
36,681432428,0.1,0.9,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,45
37,692060164,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
38,549582468,0.1,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,45
39,442379544,0.1,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,45
40,654584829,0.1,0.9,0.2,0.1,40,40,1,4,0,4,34,1,0.0,0.0,0.10526315789473684,0.0,45
41,361435248,0.1,0.9,0.2,0.1,40,40,3,6,1,5,31,2,0.16666666666666666,0.3333333333333333,0.1388888888888889,0.2222222222222222,45
42,47660213,0.1,0.9,0.2,0.1,40,40,1,9,0,9,29,1,0.0,0.0,0.23684210526315788,0.0,45
43,125220021,0.1,0.9,0.2,0.1,40,40,1,12,1,11,27,0,0.08333333333333333,1.0,0.2894736842105263,0.15384615384615385,45
44,792234095,0.1,0.9,0.2,0.1,40,40,2,8,2,6,31,0,0.25,1.0,0.16216216216216217,0.4,45
45,2121005184,0.1,0.9,0.2,0.1,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,45
46,1436435185,0.1,0.9,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,45
47,825423452,0.1,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,45
48,2120961795,0.1,0.9,0.2,0.1,40,40,0,3,0,3,36,0,0.0,,0.07692307692307693,,45
49,913698986,0.1,0.9,0.2,0.1,40,40,3,10,3,7,29,0,0.3,1.0,0.19444444444444445,0.4615384615384615,45
0,134766143,0.1,0.9,0.2,0.25,20,20,2,8,1,7,10,1,0.125,0.5,0.4117647058823529,0.2,46
1,668441444,0.1,0.9,0.2,0.25,20,20,2,4,1,3,14,1,0.25,0.5,0.17647058823529413,0.3333333333333333,46
2,213510974,0.1,0.9,0.2,0.25,20,20,0,9,0,9,10,0,0.0,,0.47368421052631576,,46
3,584668403,0.1,0.9,0.2,0.25,20,20,1,8,0,8,10,1,0.0,0.0,0.4444444444444444,0.0,46
4,2046677667,0.1,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,46
5,1278225132,0.1,0.9,0.2,0.25,20,20,0,4,0,4,15,0,0.0,,0.21052631578947367,,46
6,1020016758,0.1,0.9,0.2,0.25,20,20,3,7,2,5,11,1,0.2857142857142857,0.6666666666666666,0.3125,0.4,46
7,2097484444,0.1,0.9,0.2,0.25,20,20,0,8,0,8,11,0,0.0,,0.42105263157894735,,46
8,631768701,0.1,0.9,0.2,0.25,20,20,0,9,0,9,10,0,0.0,,0.47368421052631576,,46
9,861755170,0.1,0.9,0.2,0.25,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,46
10,413571221,0.1,0.9,0.2,0.25,20,20,1,10,0,10,8,1,0.0,0.0,0.5555555555555556,0.0,46
11,303169036,0.1,0.9,0.2,0.25,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,46
12,2028634351,0.1,0.9,0.2,0.25,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,46
13,51950930,0.1,0.9,0.2,0.25,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,46
14,1989744056,0.1,0.9,0.2,0.25,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,46
15,1709713044,0.1,0.9,0.2,0.25,20,20,0,7,0,7,12,0,0.0,,0.3684210526315789,,46
16,998417070,0.1,0.9,0.2,0.25,20,20,2,8,2,6,11,0,0.25,1.0,0.35294117647058826,0.4,46
17,1398858758,0.1,0.9,0.2,0.25,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,46
18,1599045757,0.1,0.9,0.2,0.25,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,46
19,929308000,0.1,0.9,0.2,0.25,20,20,1,13,1,12,6,0,0.07692307692307693,1.0,0.6666666666666666,0.14285714285714288,46
20,304929938,0.1,0.9,0.2,0.25,20,20,0,9,0,9,10,0,0.0,,0.47368421052631576,,46
21,1430179000,0.1,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,46
22,890475977,0.1,0.9,0.2,0.25,20,20,0,8,0,8,11,0,0.0,,0.42105263157894735,,46
23,1500620122,0.1,0.9,0.2,0.25,20,20,0,12,0,12,7,0,0.0,,0.631578947368421,,46
24,1039404829,0.1,0.9,0.2,0.25,20,20,1,5,0,5,13,1,0.0,0.0,0.2777777777777778,0.0,46
25,1344398046,0.1,0.9,0.2,0.25,20,20,1,10,1,9,9,0,0.1,1.0,0.5,0.18181818181818182,46
26,15474156,0.1,0.9,0.2,0.25,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,46
27,1897103500,0.1,0.9,0.2,0.25,20,20,1,4,0,4,14,1,0.0,0.0,0.2222222222222222,0.0,46
28,1881576785,0.1,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,46
29,847140601,0.1,0.9,0.2,0.25,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,46
30,472691774,0.1,0.9,0.2,0.25,20,20,1,5,1,4,14,0,0.2,1.0,0.2222222222222222,0.33333333333333337,46
31,993791236,0.1,0.9,0.2,0.25,20,20,0,9,0,9,10,0,0.0,,0.47368421052631576,,46
32,674357715,0.1,0.9,0.2,0.25,20,20,0,14,0,14,5,0,0.0,,0.7368421052631579,,46
33,844213708,0.1,0.9,0.2,0.25,20,20,1,9,1,8,10,0,0.1111111111111111,1.0,0.4444444444444444,0.19999999999999998,46
34,1979653458,0.1,0.9,0.2,0.25,20,20,1,6,1,5,13,0,0.16666666666666666,1.0,0.2777777777777778,0.2857142857142857,46
35,578300385,0.1,0.9,0.2,0.25,20,20,1,12,1,11,7,0,0.08333333333333333,1.0,0.6111111111111112,0.15384615384615385,46
36,319933393,0.1,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,46
37,1053781039,0.1,0.9,0.2,0.25,20,20,2,9,1,8,9,1,0.1111111111111111,0.5,0.47058823529411764,0.1818181818181818,46
38,261874919,0.1,0.9,0.2,0.25,20,20,1,6,1,5,13,0,0.16666666666666666,1.0,0.2777777777777778,0.2857142857142857,46
39,51090796,0.1,0.9,0.2,0.25,20,20,1,5,1,4,14,0,0.2,1.0,0.2222222222222222,0.33333333333333337,46
40,289754140,0.1,0.9,0.2,0.25,20,20,1,10,1,9,9,0,0.1,1.0,0.5,0.18181818181818182,46
41,1034379908,0.1,0.9,0.2,0.25,20,20,0,5,0,5,14,0,0.0,,0.2631578947368421,,46
42,934892740,0.1,0.9,0.2,0.25,20,20,0,5,0,5,14,0,0.0,,0.2631578947368421,,46
43,237534609,0.1,0.9,0.2,0.25,20,20,1,8,0,8,10,1,0.0,0.0,0.4444444444444444,0.0,46
44,645808688,0.1,0.9,0.2,0.25,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,46
45,1225632498,0.1,0.9,0.2,0.25,20,20,1,12,1,11,7,0,0.08333333333333333,1.0,0.6111111111111112,0.15384615384615385,46
46,858810623,0.1,0.9,0.2,0.25,20,20,0,13,0,13,6,0,0.0,,0.6842105263157895,,46
47,1521710075,0.1,0.9,0.2,0.25,20,20,1,5,0,5,13,1,0.0,0.0,0.2777777777777778,0.0,46
48,1988577212,0.1,0.9,0.2,0.25,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,46
49,546474920,0.1,0.9,0.2,0.25,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,46
0,1969521591,0.1,0.9,0.2,0.25,40,40,0,19,0,19,20,0,0.0,,0.48717948717948717,,47
1,655281597,0.1,0.9,0.2,0.25,40,40,1,18,1,17,21,0,0.05555555555555555,1.0,0.4473684210526316,0.10526315789473684,47
2,1465710098,0.1,0.9,0.2,0.25,40,40,0,26,0,26,13,0,0.0,,0.6666666666666666,,47
3,1583402621,0.1,0.9,0.2,0.25,40,40,0,29,0,29,10,0,0.0,,0.7435897435897436,,47
4,2021282542,0.1,0.9,0.2,0.25,40,40,1,25,1,24,14,0,0.04,1.0,0.631578947368421,0.07692307692307693,47
5,2116102151,0.1,0.9,0.2,0.25,40,40,1,20,1,19,19,0,0.05,1.0,0.5,0.09523809523809523,47
6,556261830,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
7,245617902,0.1,0.9,0.2,0.25,40,40,0,20,0,20,19,0,0.0,,0.5128205128205128,,47
8,1945723714,0.1,0.9,0.2,0.25,40,40,1,21,1,20,18,0,0.047619047619047616,1.0,0.5263157894736842,0.0909090909090909,47
9,537044355,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
10,862625061,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
11,1097099476,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
12,1156039365,0.1,0.9,0.2,0.25,40,40,1,18,1,17,21,0,0.05555555555555555,1.0,0.4473684210526316,0.10526315789473684,47
13,387975762,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
14,417450228,0.1,0.9,0.2,0.25,40,40,0,23,0,23,16,0,0.0,,0.5897435897435898,,47
15,1132139590,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
16,2042998125,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
17,653060961,0.1,0.9,0.2,0.25,40,40,1,27,1,26,12,0,0.037037037037037035,1.0,0.6842105263157895,0.07142857142857142,47
18,939308511,0.1,0.9,0.2,0.25,40,40,0,21,0,21,18,0,0.0,,0.5384615384615384,,47
19,1746117720,0.1,0.9,0.2,0.25,40,40,0,25,0,25,14,0,0.0,,0.6410256410256411,,47
20,959093722,0.1,0.9,0.2,0.25,40,40,0,13,0,13,26,0,0.0,,0.3333333333333333,,47
21,345618401,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
22,1456768144,0.1,0.9,0.2,0.25,40,40,0,20,0,20,19,0,0.0,,0.5128205128205128,,47
23,791696803,0.1,0.9,0.2,0.25,40,40,1,22,1,21,17,0,0.045454545454545456,1.0,0.5526315789473685,0.08695652173913045,47
24,1497765426,0.1,0.9,0.2,0.25,40,40,1,23,1,22,16,0,0.043478260869565216,1.0,0.5789473684210527,0.08333333333333333,47
25,84030292,0.1,0.9,0.2,0.25,40,40,0,22,0,22,17,0,0.0,,0.5641025641025641,,47
26,97711335,0.1,0.9,0.2,0.25,40,40,0,21,0,21,18,0,0.0,,0.5384615384615384,,47
27,610502133,0.1,0.9,0.2,0.25,40,40,0,27,0,27,12,0,0.0,,0.6923076923076923,,47
28,1313091630,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
29,994609778,0.1,0.9,0.2,0.25,40,40,1,24,1,23,15,0,0.041666666666666664,1.0,0.6052631578947368,0.07999999999999999,47
30,1231150068,0.1,0.9,0.2,0.25,40,40,1,17,1,16,22,0,0.058823529411764705,1.0,0.42105263157894735,0.1111111111111111,47
31,124095410,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
32,98287343,0.1,0.9,0.2,0.25,40,40,1,19,1,18,20,0,0.05263157894736842,1.0,0.47368421052631576,0.1,47
33,734986021,0.1,0.9,0.2,0.25,40,40,1,25,1,24,14,0,0.04,1.0,0.631578947368421,0.07692307692307693,47
34,1701928583,0.1,0.9,0.2,0.25,40,40,0,19,0,19,20,0,0.0,,0.48717948717948717,,47
35,1572609145,0.1,0.9,0.2,0.25,40,40,0,15,0,15,24,0,0.0,,0.38461538461538464,,47
36,749088411,0.1,0.9,0.2,0.25,40,40,0,25,0,25,14,0,0.0,,0.6410256410256411,,47
37,1767371300,0.1,0.9,0.2,0.25,40,40,0,23,0,23,16,0,0.0,,0.5897435897435898,,47
38,704964610,0.1,0.9,0.2,0.25,40,40,0,25,0,25,14,0,0.0,,0.6410256410256411,,47
39,596499970,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
40,1792256275,0.1,0.9,0.2,0.25,40,40,1,19,0,19,19,1,0.0,0.0,0.5,0.0,47
41,1541042099,0.1,0.9,0.2,0.25,40,40,0,23,0,23,16,0,0.0,,0.5897435897435898,,47
42,122906349,0.1,0.9,0.2,0.25,40,40,0,25,0,25,14,0,0.0,,0.6410256410256411,,47
43,718496863,0.1,0.9,0.2,0.25,40,40,0,19,0,19,20,0,0.0,,0.48717948717948717,,47
44,1807853385,0.1,0.9,0.2,0.25,40,40,1,24,1,23,15,0,0.041666666666666664,1.0,0.6052631578947368,0.07999999999999999,47
45,1487632832,0.1,0.9,0.2,0.25,40,40,0,20,0,20,19,0,0.0,,0.5128205128205128,,47
46,498977613,0.1,0.9,0.2,0.25,40,40,0,23,0,23,16,0,0.0,,0.5897435897435898,,47
47,112758282,0.1,0.9,0.2,0.25,40,40,1,27,1,26,12,0,0.037037037037037035,1.0,0.6842105263157895,0.07142857142857142,47
48,318617073,0.1,0.9,0.2,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,47
49,400135117,0.1,0.9,0.2,0.25,40,40,0,17,0,17,22,0,0.0,,0.4358974358974359,,47
0,1676376393,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
1,636260895,0.1,0.9,0.35,0.0,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,48
2,706138616,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
3,1333982443,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
4,1697842519,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
5,1229881458,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
6,1707082934,0.1,0.9,0.35,0.0,20,20,3,3,3,0,16,0,1.0,1.0,0.0,1.0,48
7,1224368157,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
8,1466646630,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
9,1148058443,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
10,1855894930,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
11,638786946,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
12,448570342,0.1,0.9,0.35,0.0,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,48
13,883338398,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
14,1209218963,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
15,1500626624,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
16,1913074390,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
17,230939204,0.1,0.9,0.35,0.0,20,20,4,4,4,0,15,0,1.0,1.0,0.0,1.0,48
18,459006937,0.1,0.9,0.35,0.0,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,48
19,1695030783,0.1,0.9,0.35,0.0,20,20,4,2,2,0,15,2,1.0,0.5,0.0,0.6666666666666666,48
20,286787947,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
21,911963234,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
22,584978491,0.1,0.9,0.35,0.0,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,48
23,1521748875,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
24,1492023923,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
25,656764075,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
26,1913724902,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
27,1614700210,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
28,98499655,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
29,1770971015,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
30,1606578275,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
31,2104017547,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
32,474742283,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
33,1124275826,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
34,1150938304,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
35,1830152740,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
36,1071072433,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
37,589433611,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
38,1723811067,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
39,846276148,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
40,23664999,0.1,0.9,0.35,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,48
41,2026058052,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
42,1700687359,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
43,941475133,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
44,1410068423,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
45,1262059147,0.1,0.9,0.35,0.0,20,20,0,0,0,0,19,0,,,0.0,,48
46,1820564581,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
47,1274072911,0.1,0.9,0.35,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,48
48,1852306285,0.1,0.9,0.35,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,48
49,866754616,0.1,0.9,0.35,0.0,20,20,2,0,0,0,17,2,,0.0,0.0,,48
0,93903287,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
1,148953025,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
2,2103363545,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
3,1741406875,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
4,1165972471,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
5,262873303,0.1,0.9,0.35,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,49
6,1132574951,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
7,1076105539,0.1,0.9,0.35,0.0,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,49
8,595052035,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
9,2074699955,0.1,0.9,0.35,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,49
10,1643646764,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
11,167762463,0.1,0.9,0.35,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,49
12,536102115,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
13,1710843068,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
14,1557543698,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
15,1477257991,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
16,138260877,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
17,1628189302,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
18,1324514859,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
19,1129013872,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
20,1637968166,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
21,465394526,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
22,1319623139,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
23,1787359971,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
24,1922869464,0.1,0.9,0.35,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,49
25,1614118569,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
26,820150053,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
27,1957100456,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
28,1120597165,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
29,1678124780,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
30,1121688105,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
31,230932385,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
32,2100486502,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
33,1418943419,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
34,4393639,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
35,1013918343,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
36,2085331736,0.1,0.9,0.35,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,49
37,1714862545,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
38,605030665,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
39,1180300835,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
40,1891677440,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
41,32941934,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
42,507599607,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
43,348722351,0.1,0.9,0.35,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,49
44,649138885,0.1,0.9,0.35,0.0,40,40,0,0,0,0,39,0,,,0.0,,49
