generator,difficulty,dataset_role,trajectory_id,obs_index,time,latent_state,observed_state,treatment,true_branch,jump_event,true_theta,true_sigma,true_obs_noise,true_treatment_shift,true_jump_time,true_jump_size,true_jump_lambda,true_jump_scale,true_branch_time,true_branch_sep,true_branch_q,true_n_branch_switches
OU+T,Easy,train,1,44,6.954758564058183,0.0,0.043056810789181686,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,45,7.037497438060777,0.0,-0.053893353711480844,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,46,7.448394700094533,0.0,-0.04680144340814719,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,47,7.684132579794362,0.0,-0.012470199777415132,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,48,7.901577591138498,0.0,-0.023514359464715223,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,49,7.937339208118813,0.0,0.04025299785544745,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,50,7.948506284649019,0.0,-0.0457521006226085,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,51,8.026774637133032,0.0,-0.0340109533268138,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,52,8.397108505096817,0.0,-0.038764327928405826,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,53,8.648880217972227,0.0,-0.016140632521282897,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,54,8.653748466285352,0.0,0.03466484956760881,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,55,8.884392096198418,0.0,-0.03127502504134364,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,56,8.970246599441603,0.0,-0.02990320494274671,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,57,9.31367677866848,0.0,-0.046558360884489905,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,58,9.49136703837876,0.0,0.009729414509529327,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,1,59,10.0,0.27370231565429887,0.3339022688982743,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,0,0.0,-0.029120915322212088,0.033037057797459676,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,1,0.7851184840315395,0.0,-0.06794491635372105,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,2,0.8820782079526146,0.0,0.0026207887068702175,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,3,0.944853516494657,0.0,0.07935560847169787,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,4,0.9549343706244073,0.0,-0.023141409588044046,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,5,1.1051336890917285,0.0,-0.002156495646527656,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,6,1.2303023588838236,0.0,0.0553236272913495,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,7,1.2389452072216556,0.0,-0.04466592559301511,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,8,1.2959462930008536,0.0,0.0071962127747722,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,9,1.522591969967293,0.0,-0.004533276156385664,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,10,1.53585499015076,0.0,-0.09849550219656171,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,11,1.7555923014679753,0.0,0.03461898086166914,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,12,1.7623700111943486,0.0,-0.0007795109597848306,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,13,1.851710910055786,0.0,0.08192415829760824,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,14,1.9989036564765617,0.0,0.008888986203044149,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,15,2.0096885893421024,0.0,0.07874685454583562,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,16,2.5025880724114993,0.0,-0.009890258038005133,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,17,2.5539246244025184,0.0,0.038698865609104544,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,18,2.6574446761073123,0.0,0.07772522536374593,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,19,2.8461953146010197,0.0,0.02987112477842605,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,20,3.0241765193874395,0.0,0.032695738841877556,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,21,3.0420024682115274,0.0,0.0759733442815903,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,22,3.0650402105897587,0.0,-0.067101077764035,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,23,3.1067240626117174,0.0,-0.098091223030013,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,24,3.109923032706148,0.0,-0.008778969261096642,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,25,3.29031790532059,0.0,-0.05213083332303695,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,26,3.4010154754478683,0.0,-0.019141518992848834,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,27,3.4032537415191113,0.0,-0.06724067784180456,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,28,3.50322323451684,0.0,-0.0013850235973558217,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,29,3.5573653376402916,0.0,0.015316084859826697,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,30,3.6658051294737093,0.0,0.0030847827124828088,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,31,4.157845793428489,0.0,0.0032378219113494006,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,32,4.359617999141933,0.0,0.01771872114372691,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,33,4.682082564728396,0.0,0.019368354681917707,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,34,5.0519492612464,0.0,0.040893465895163794,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,35,5.165248194228647,0.0,0.028292445143220685,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,36,5.701760377875297,0.0,-0.053901612295054684,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,37,5.880199234460889,0.0,-0.03146688360756593,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,38,6.007106928031706,0.0,0.017161373288988785,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,39,6.283661322338073,0.0,0.012014192550030693,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,40,6.524084580282244,0.0,-0.06222907311318768,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,41,6.651418373011122,0.0,0.015813285779150064,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,42,6.844456382618576,0.0,0.019641485551582807,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,43,7.121372717697065,0.0,-0.01902514998249862,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,44,7.197975618947884,0.0,-0.051400092106935136,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,45,7.6218926009701615,0.0,0.06980529335082386,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,46,7.695848329791084,0.0,0.03663096148031089,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,47,7.946177034461114,0.0,0.0457999672618704,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,48,8.454973199259992,0.0,-0.016750845094272705,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,49,8.769723458903231,0.0,-0.018035046310074025,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,50,9.018171147734607,0.0,-0.06066485689150165,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,51,9.231354344447562,0.0,-0.07015199582675337,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,52,9.426480045647432,0.0,-0.0653133505218958,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,53,9.461223158686042,0.0,0.05163718554043132,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,54,9.539105067550196,0.0,0.0461325745963414,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,55,9.564097228828626,0.0,0.04723180308072062,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,56,9.592273423285691,0.0,0.046248480788960634,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,57,9.637177106386327,0.0,-0.06553155964727381,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,58,9.72344895308169,0.0,0.05304937784758617,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,2,59,10.0,0.19288684974396988,0.2482346145307486,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,0,0.0,0.08142456969612039,0.12396063269635335,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,1,0.26289325191065194,0.0,0.03961444668246583,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,2,0.2939331102993492,0.0,-0.017293379062358952,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,3,0.3006263709431678,0.0,-0.034170698858055744,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,4,0.3787722092216139,0.0,0.027390076932072262,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,5,0.549414481945224,0.0,0.07572786399184434,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,6,0.6411459080543791,0.0,-0.11607145759368837,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,7,0.8830132091379639,0.0,-0.08197938150814622,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,8,1.1104965932874922,0.0,-0.0766527611585536,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,9,1.3600658761096973,0.0,0.035006648271395574,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,10,1.4758559020570172,0.0,0.07328055649779693,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,11,1.4860581365551617,0.0,-0.011968565463919056,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,12,1.8493969857493786,0.0,0.012022951378260639,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,13,1.879630430614908,0.0,-0.08422308591848832,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,14,2.021761940234689,0.0,0.09624869921396947,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,15,2.1575433753466045,0.0,-0.046944837607735684,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,16,2.246678273716771,0.0,-0.07128178354013015,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,17,2.981004929725546,0.0,-0.024413398156403785,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,18,2.990921385017302,0.0,-0.0008409241452059714,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,19,3.1407718246139704,0.0,-0.008599468465675204,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,20,3.1570758855399905,0.0,-0.06995712010337587,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,21,3.158166904188139,0.0,-0.036225433833022735,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,22,3.193372741184305,0.0,0.0645669343514234,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,23,3.7504713515332986,0.0,0.0340878743490685,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,24,3.9179780047149624,0.0,-0.071317538436857,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,25,3.927933622663576,0.0,0.04008250169204569,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,26,3.9995283468500418,0.0,0.05241900035423526,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,27,4.001713224867465,0.0,-0.017937134139066693,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,28,4.06616695640149,0.0,-0.04161210130797485,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,29,4.61722332841301,0.0,-0.01422676254951626,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,30,4.703348469648384,0.0,-0.07127312991904076,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,31,5.24864329553516,0.0,0.05528221649005021,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,32,5.566713548072491,0.0,-0.11989534954908974,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,33,5.893065205271769,0.0,0.022686857562841757,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,34,6.310530982837679,0.0,-0.08347631261481958,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,35,6.334846333662175,0.0,-0.04072854239599461,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,36,6.479902403138636,0.0,-0.0008005386144596561,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,37,6.49884174259575,0.0,0.06137784989542459,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,38,6.515683782659573,0.0,0.10226281314217363,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,39,6.755644260223141,0.0,-0.01363744809235535,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,40,6.863804033292768,0.0,0.03705381947443168,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,41,7.216768597007541,0.0,-0.03954170411603778,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,42,7.450435231816924,0.0,0.03156069147269383,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,43,7.491589603475456,0.0,0.07860191238084627,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,44,7.789182120480554,0.0,0.026706923749276742,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,45,7.85409617169009,0.0,0.09905691897672153,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,46,7.935643093693621,0.0,-0.04355879102593638,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,47,8.01002115062222,0.0,-0.02233746897323169,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,48,8.025987772905207,0.0,0.04103432132393707,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,49,8.10662856399158,0.0,0.03231611107775278,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,50,8.24026481367221,0.0,-0.0028318856672419454,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,51,8.547654510241719,0.0,-0.04755992251848534,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,52,8.556231866153869,0.0,0.024348160332519284,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,53,8.597676608584342,0.0,-0.008577619140672467,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,54,8.746725633145328,0.0,0.048870511591010975,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,55,9.002273098531607,0.0,-0.06902365866003654,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,56,9.113539121920066,0.0,0.03713462638575573,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,57,9.249207223093375,0.0,-0.01627909417690415,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,58,9.445863961942534,0.0,0.07268685960636938,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,3,59,10.0,0.4033572069053806,0.4471207177886815,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,0,0.0,0.18021958989800774,0.09182475686648443,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,1,0.03078567456058945,0.0,0.04334822016435196,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,2,0.3026490672019855,0.0,0.0015204643526180103,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,3,0.3859281826630878,0.0,-0.01610688380065081,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,4,0.4902621148205055,0.0,-0.007592936378671981,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,5,0.5546089223049355,0.0,-0.0077025155787583365,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,6,0.5684143128586838,0.0,0.005089073918596997,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,7,1.3812380460595908,0.0,-0.017541063199385403,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,8,1.6442167542105135,0.0,0.06668117243759496,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,9,1.9057593674808182,0.0,-0.09163791308488912,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,10,2.0386295755065866,0.0,-0.0024813555825236467,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,11,2.2082173027274656,0.0,-0.07318658813002558,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,12,2.342970644437916,0.0,-0.0314693579572377,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,13,2.3607480548570248,0.0,-0.09512615135722559,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,14,2.4204959567299547,0.0,0.0353081339575142,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,15,2.433021543174063,0.0,-0.03393586286646343,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,16,2.4712930720547144,0.0,0.03969929948170645,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,17,2.4756059194696176,0.0,0.08694008259170591,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,18,2.582138281284363,0.0,-0.04808441558824902,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,19,2.608801675250374,0.0,-0.026694086646969453,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,20,2.84487761934375,0.0,0.03727637267739237,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,21,2.8548778402700314,0.0,-0.019723792991201597,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,22,2.99381615912665,0.0,0.03390619197889709,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,23,3.3898350649314546,0.0,-0.002862437844522627,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,24,3.6371152051963405,0.0,-0.02807652798336446,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,25,3.683772189629626,0.0,0.023526421366962227,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,26,3.7691374222152807,0.0,-0.021694765545886886,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,27,4.752827308265828,0.0,-0.0009695284422171342,0,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,28,5.084462019929983,0.0,-0.019853736597515957,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,29,5.105000820969698,0.0,0.0266231641746088,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,30,5.777695954355604,0.0,-0.029248964525105184,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,31,6.151643227014335,0.0,0.0545796246725058,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,32,6.536632207335607,0.0,0.017356165123357747,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,33,6.614264256847543,0.0,-0.0007964661315022813,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,34,6.715329480260815,0.0,0.021106414552235435,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,35,6.758937049281403,0.0,-0.03344196728178605,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
OU+T,Easy,train,4,36,6.923893409811442,0.0,0.04573096061079038,1,0,0,0.65,0.16,0.05,1.2,,,0.0,0.0,,0.0,0.0,0
