replicate_id,perturbation_type,perturbation_value,observation_noise_sd,sampling_interval_cv,missing_percentage,number_of_lineages,latent_dimension,jump_recovery,branch_accuracy,predictive_r2,runtime_seconds
IRREGULARITY_0p0_R01,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8285689356759258,0.006859833249109175
IRREGULARITY_0p0_R02,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8284226123548766,0.006859833249109175
IRREGULARITY_0p0_R03,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8239247138799348,0.006859833249109175
IRREGULARITY_0p0_R04,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8422082909102178,0.006859833249109175
IRREGULARITY_0p0_R05,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8428467259334795,0.006859833249109175
IRREGULARITY_0p0_R06,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8378048591959724,0.006859833249109175
IRREGULARITY_0p0_R07,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8368262345682935,0.006859833249109175
IRREGULARITY_0p0_R08,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8392639974402871,0.006859833249109175
IRREGULARITY_0p0_R09,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8428699212448579,0.006859833249109175
IRREGULARITY_0p0_R10,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.832767012522844,0.006859833249109175
IRREGULARITY_0p0_R11,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8300124438460743,0.006859833249109175
IRREGULARITY_0p0_R12,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8343274222799651,0.006859833249109175
IRREGULARITY_0p0_R13,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.832910024940534,0.006859833249109175
IRREGULARITY_0p0_R14,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8416503149798508,0.006859833249109175
IRREGULARITY_0p0_R15,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8435325997325379,0.006859833249109175
IRREGULARITY_0p0_R16,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8420986444676887,0.006859833249109175
IRREGULARITY_0p0_R17,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8297573307483217,0.006859833249109175
IRREGULARITY_0p0_R18,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8343854380480552,0.006859833249109175
IRREGULARITY_0p0_R19,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8169937888835233,0.006859833249109175
IRREGULARITY_0p0_R20,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8383333117965024,0.006859833249109175
IRREGULARITY_0p0_R21,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8378816773614026,0.006859833249109175
IRREGULARITY_0p0_R22,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8378161325735151,0.006859833249109175
IRREGULARITY_0p0_R23,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8484608293002425,0.006859833249109175
IRREGULARITY_0p0_R24,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8427862584054309,0.006859833249109175
IRREGULARITY_0p0_R25,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8430194184805813,0.006859833249109175
IRREGULARITY_0p0_R26,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.845561523779031,0.006859833249109175
IRREGULARITY_0p0_R27,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8434774219058669,0.006859833249109175
IRREGULARITY_0p0_R28,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8375023885586315,0.006859833249109175
IRREGULARITY_0p0_R29,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8360784995783945,0.006859833249109175
IRREGULARITY_0p0_R30,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8388968493721698,0.006859833249109175
IRREGULARITY_0p0_R31,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8305864843798408,0.006859833249109175
IRREGULARITY_0p0_R32,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8336915210735452,0.006859833249109175
IRREGULARITY_0p0_R33,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8277189906670899,0.006859833249109175
IRREGULARITY_0p0_R34,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8353335384584332,0.006859833249109175
IRREGULARITY_0p0_R35,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8345242446326688,0.006859833249109175
IRREGULARITY_0p0_R36,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8300936191550029,0.006859833249109175
IRREGULARITY_0p0_R37,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8407298684494791,0.006859833249109175
IRREGULARITY_0p0_R38,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8301429188792833,0.006859833249109175
IRREGULARITY_0p0_R39,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8253585388558735,0.006859833249109175
IRREGULARITY_0p0_R40,irregularity,0.0,0.15,0.0,5.0,120,4,1.0,1.0,0.8280159349191151,0.006859833249109175
IRREGULARITY_0p2_R01,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.822095632093922,0.006859833249109175
IRREGULARITY_0p2_R02,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8309614235361713,0.006859833249109175
IRREGULARITY_0p2_R03,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.827961488986665,0.006859833249109175
IRREGULARITY_0p2_R04,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8321431784863829,0.006859833249109175
IRREGULARITY_0p2_R05,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8284773231020044,0.006859833249109175
IRREGULARITY_0p2_R06,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8169665796271446,0.006859833249109175
IRREGULARITY_0p2_R07,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8447853172967605,0.006859833249109175
IRREGULARITY_0p2_R08,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8077806124572577,0.006859833249109175
IRREGULARITY_0p2_R09,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8181780265878271,0.006859833249109175
IRREGULARITY_0p2_R10,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.838496920814885,0.006859833249109175
IRREGULARITY_0p2_R11,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.832055375430037,0.006859833249109175
IRREGULARITY_0p2_R12,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8490633928411618,0.006859833249109175
IRREGULARITY_0p2_R13,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8284005960397156,0.006859833249109175
IRREGULARITY_0p2_R14,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8375879769280675,0.006859833249109175
IRREGULARITY_0p2_R15,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8469878051665212,0.006859833249109175
IRREGULARITY_0p2_R16,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8374897244098652,0.006859833249109175
IRREGULARITY_0p2_R17,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.822279001685456,0.006859833249109175
IRREGULARITY_0p2_R18,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.839294380396211,0.006859833249109175
IRREGULARITY_0p2_R19,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8293868228824446,0.006859833249109175
IRREGULARITY_0p2_R20,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8291994851622149,0.006859833249109175
IRREGULARITY_0p2_R21,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8355604804905454,0.006859833249109175
IRREGULARITY_0p2_R22,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.834903491425238,0.006859833249109175
IRREGULARITY_0p2_R23,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8362879840557198,0.006859833249109175
IRREGULARITY_0p2_R24,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8536145677436703,0.006859833249109175
IRREGULARITY_0p2_R25,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8323509329203291,0.006859833249109175
IRREGULARITY_0p2_R26,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,0.9916666666666668,0.8142135136451715,0.006859833249109175
IRREGULARITY_0p2_R27,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8505724501396806,0.006859833249109175
IRREGULARITY_0p2_R28,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,0.9916666666666668,0.8195324682995004,0.006859833249109175
IRREGULARITY_0p2_R29,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8366668583693655,0.006859833249109175
IRREGULARITY_0p2_R30,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8222802372954195,0.006859833249109175
IRREGULARITY_0p2_R31,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8355413520545799,0.006859833249109175
IRREGULARITY_0p2_R32,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8100132333923711,0.006859833249109175
IRREGULARITY_0p2_R33,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8231505797746357,0.006859833249109175
IRREGULARITY_0p2_R34,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8286764847247959,0.006859833249109175
IRREGULARITY_0p2_R35,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8253712347551037,0.006859833249109175
IRREGULARITY_0p2_R36,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8258761719965937,0.006859833249109175
IRREGULARITY_0p2_R37,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.842578352041981,0.006859833249109175
IRREGULARITY_0p2_R38,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8209365181434575,0.006859833249109175
IRREGULARITY_0p2_R39,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8414933902550895,0.006859833249109175
IRREGULARITY_0p2_R40,irregularity,0.2,0.15,0.2,5.0,120,4,1.0,1.0,0.8379695518575665,0.006859833249109175
IRREGULARITY_0p4_R01,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8411492255892505,0.006859833249109175
IRREGULARITY_0p4_R02,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8482929007839097,0.006859833249109175
IRREGULARITY_0p4_R03,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8107205386356475,0.006859833249109175
IRREGULARITY_0p4_R04,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8427734187045438,0.006859833249109175
IRREGULARITY_0p4_R05,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.7863310724605552,0.006859833249109175
IRREGULARITY_0p4_R06,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8376579129148981,0.006859833249109175
IRREGULARITY_0p4_R07,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8425113881170345,0.006859833249109175
IRREGULARITY_0p4_R08,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8349650130249596,0.006859833249109175
IRREGULARITY_0p4_R09,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8162770200231139,0.006859833249109175
IRREGULARITY_0p4_R10,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8302710719394912,0.006859833249109175
IRREGULARITY_0p4_R11,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8387406383875454,0.006859833249109175
IRREGULARITY_0p4_R12,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8119860291156039,0.006859833249109175
IRREGULARITY_0p4_R13,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.7958696332862628,0.006859833249109175
IRREGULARITY_0p4_R14,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8434680990210696,0.006859833249109175
IRREGULARITY_0p4_R15,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.783157112177082,0.006859833249109175
IRREGULARITY_0p4_R16,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8376069232507841,0.006859833249109175
IRREGULARITY_0p4_R17,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8344359296044187,0.006859833249109175
IRREGULARITY_0p4_R18,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8380956198656828,0.006859833249109175
IRREGULARITY_0p4_R19,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8121991017882274,0.006859833249109175
IRREGULARITY_0p4_R20,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.821487209945926,0.006859833249109175
IRREGULARITY_0p4_R21,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8305544369722069,0.006859833249109175
IRREGULARITY_0p4_R22,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8345916512568811,0.006859833249109175
IRREGULARITY_0p4_R23,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8127295351200218,0.006859833249109175
IRREGULARITY_0p4_R24,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8285396492884797,0.006859833249109175
IRREGULARITY_0p4_R25,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8369162823080399,0.006859833249109175
IRREGULARITY_0p4_R26,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8415717332682562,0.006859833249109175
IRREGULARITY_0p4_R27,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8192462082602086,0.006859833249109175
IRREGULARITY_0p4_R28,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8528688537484703,0.006859833249109175
IRREGULARITY_0p4_R29,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8086822551747277,0.006859833249109175
IRREGULARITY_0p4_R30,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8514213447973678,0.006859833249109175
IRREGULARITY_0p4_R31,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8097816321541618,0.006859833249109175
IRREGULARITY_0p4_R32,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8580522732783221,0.006859833249109175
IRREGULARITY_0p4_R33,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8298890674792414,0.006859833249109175
IRREGULARITY_0p4_R34,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8284350134568372,0.006859833249109175
IRREGULARITY_0p4_R35,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8263539460567018,0.006859833249109175
IRREGULARITY_0p4_R36,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.807794943595732,0.006859833249109175
IRREGULARITY_0p4_R37,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8412740920589058,0.006859833249109175
IRREGULARITY_0p4_R38,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8766048359349408,0.006859833249109175
IRREGULARITY_0p4_R39,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8409041009365128,0.006859833249109175
IRREGULARITY_0p4_R40,irregularity,0.4,0.15,0.4,5.0,120,4,1.0,1.0,0.8484567202830081,0.006859833249109175
IRREGULARITY_0p6_R01,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8050689943455385,0.006859833249109175
IRREGULARITY_0p6_R02,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8620149112337097,0.006859833249109175
IRREGULARITY_0p6_R03,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.824546726294563,0.006859833249109175
IRREGULARITY_0p6_R04,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8436766585026518,0.006859833249109175
IRREGULARITY_0p6_R05,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8282964270256183,0.006859833249109175
IRREGULARITY_0p6_R06,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8249654281740494,0.006859833249109175
IRREGULARITY_0p6_R07,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8089069707278085,0.006859833249109175
IRREGULARITY_0p6_R08,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.7929406242308067,0.006859833249109175
IRREGULARITY_0p6_R09,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8093967210350739,0.006859833249109175
IRREGULARITY_0p6_R10,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8147511468447792,0.006859833249109175
IRREGULARITY_0p6_R11,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8426195380366607,0.006859833249109175
IRREGULARITY_0p6_R12,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.835914616687655,0.006859833249109175
IRREGULARITY_0p6_R13,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8558394417390561,0.006859833249109175
IRREGULARITY_0p6_R14,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8365362190690391,0.006859833249109175
IRREGULARITY_0p6_R15,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.7688065237049008,0.006859833249109175
IRREGULARITY_0p6_R16,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8377447514561911,0.006859833249109175
IRREGULARITY_0p6_R17,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8195920133186383,0.006859833249109175
IRREGULARITY_0p6_R18,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8187815094920758,0.006859833249109175
IRREGULARITY_0p6_R19,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8474059869181992,0.006859833249109175
IRREGULARITY_0p6_R20,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8448634166534789,0.006859833249109175
IRREGULARITY_0p6_R21,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8570033895287952,0.006859833249109175
IRREGULARITY_0p6_R22,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,0.9916666666666668,0.7476878374853813,0.006859833249109175
IRREGULARITY_0p6_R23,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8074716943772182,0.006859833249109175
IRREGULARITY_0p6_R24,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8250653100296295,0.006859833249109175
IRREGULARITY_0p6_R25,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.7560446468838815,0.006859833249109175
IRREGULARITY_0p6_R26,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8664570241988303,0.006859833249109175
IRREGULARITY_0p6_R27,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8266144958393784,0.006859833249109175
IRREGULARITY_0p6_R28,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8302017105153644,0.006859833249109175
IRREGULARITY_0p6_R29,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.843435367748687,0.006859833249109175
IRREGULARITY_0p6_R30,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8196331378213944,0.006859833249109175
IRREGULARITY_0p6_R31,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8497662914456819,0.006859833249109175
IRREGULARITY_0p6_R32,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8413349563981581,0.006859833249109175
IRREGULARITY_0p6_R33,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8259126193897295,0.006859833249109175
IRREGULARITY_0p6_R34,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.7912750731149611,0.006859833249109175
IRREGULARITY_0p6_R35,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8390300482201024,0.006859833249109175
IRREGULARITY_0p6_R36,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8462843603506836,0.006859833249109175
IRREGULARITY_0p6_R37,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8187713400841308,0.006859833249109175
IRREGULARITY_0p6_R38,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8734315733392624,0.006859833249109175
IRREGULARITY_0p6_R39,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8406393305889459,0.006859833249109175
IRREGULARITY_0p6_R40,irregularity,0.6,0.15,0.6,5.0,120,4,1.0,1.0,0.8700120006088626,0.006859833249109175
IRREGULARITY_0p8_R01,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.823131507528128,0.006859833249109175
IRREGULARITY_0p8_R02,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8653028395275839,0.006859833249109175
IRREGULARITY_0p8_R03,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8799935702326498,0.006859833249109175
IRREGULARITY_0p8_R04,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8372386307546381,0.006859833249109175
IRREGULARITY_0p8_R05,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8347985760105433,0.006859833249109175
IRREGULARITY_0p8_R06,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.815011670267778,0.006859833249109175
IRREGULARITY_0p8_R07,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.870497620021178,0.006859833249109175
IRREGULARITY_0p8_R08,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8647640617304445,0.006859833249109175
IRREGULARITY_0p8_R09,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8363892190709229,0.006859833249109175
IRREGULARITY_0p8_R10,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.7937947909133068,0.006859833249109175
IRREGULARITY_0p8_R11,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8366520306504395,0.006859833249109175
IRREGULARITY_0p8_R12,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8656927766308758,0.006859833249109175
IRREGULARITY_0p8_R13,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8191874186309792,0.006859833249109175
IRREGULARITY_0p8_R14,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8257953286327333,0.006859833249109175
IRREGULARITY_0p8_R15,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8263229793523269,0.006859833249109175
IRREGULARITY_0p8_R16,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8677156099968099,0.006859833249109175
IRREGULARITY_0p8_R17,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.861333639500466,0.006859833249109175
IRREGULARITY_0p8_R18,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8393908698050385,0.006859833249109175
IRREGULARITY_0p8_R19,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8756257521979806,0.006859833249109175
IRREGULARITY_0p8_R20,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8250657184944165,0.006859833249109175
IRREGULARITY_0p8_R21,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8211324546968927,0.006859833249109175
IRREGULARITY_0p8_R22,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8302176470153295,0.006859833249109175
IRREGULARITY_0p8_R23,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.833997184194057,0.006859833249109175
IRREGULARITY_0p8_R24,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8515792951974415,0.006859833249109175
IRREGULARITY_0p8_R25,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.7867575050495655,0.006859833249109175
IRREGULARITY_0p8_R26,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8239557242892422,0.006859833249109175
IRREGULARITY_0p8_R27,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8546566211691696,0.006859833249109175
IRREGULARITY_0p8_R28,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8392839851057268,0.006859833249109175
IRREGULARITY_0p8_R29,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8825885164580805,0.006859833249109175
IRREGULARITY_0p8_R30,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8398095757459171,0.006859833249109175
IRREGULARITY_0p8_R31,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8385812890525334,0.006859833249109175
IRREGULARITY_0p8_R32,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8507222949195352,0.006859833249109175
IRREGULARITY_0p8_R33,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.844502005725727,0.006859833249109175
IRREGULARITY_0p8_R34,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8227925453384255,0.006859833249109175
IRREGULARITY_0p8_R35,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8511339372717445,0.006859833249109175
IRREGULARITY_0p8_R36,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,0.9916666666666668,0.7893739860607096,0.006859833249109175
IRREGULARITY_0p8_R37,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8639679330890772,0.006859833249109175
IRREGULARITY_0p8_R38,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8534931318498261,0.006859833249109175
IRREGULARITY_0p8_R39,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.8718688070897186,0.006859833249109175
IRREGULARITY_0p8_R40,irregularity,0.8,0.15,0.8,5.0,120,4,1.0,1.0,0.848827135723002,0.006859833249109175
IRREGULARITY_1p0_R01,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8726476776176626,0.006859833249109175
IRREGULARITY_1p0_R02,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8503516237311333,0.006859833249109175
IRREGULARITY_1p0_R03,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8443707896675805,0.006859833249109175
IRREGULARITY_1p0_R04,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8851173877838405,0.006859833249109175
IRREGULARITY_1p0_R05,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8401319509801346,0.006859833249109175
IRREGULARITY_1p0_R06,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.7964195570358993,0.006859833249109175
IRREGULARITY_1p0_R07,irregularity,1.0,0.15,1.0,5.0,120,4,1.0,1.0,0.8059073031602536,0.006859833249109175
